	sentence	named_entity	rank
1811	 In 2007, when Rio hosted the Pan-American Games, there was a rise of 30%.	"[{""text"": ""2007"", ""type"": ""DATE"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 15, ""end"": 18, ""cms"": null}, {""text"": ""the Pan-American Games"", ""type"": ""EVENT"", ""start"": 26, ""end"": 48, ""cms"": null}, {""text"": ""30%"", ""type"": ""PERCENT"", ""start"": 70, ""end"": 73, ""cms"": null}]"	10
1812	In 2014, when Brazil hosted the World Cup it was preceded by huge public demonstrations over the strain on the public purse, and there was a rise of 40%.	"[{""text"": ""2014"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 14, ""end"": 20, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 28, ""end"": 41, ""cms"": null}, {""text"": ""40%"", ""type"": ""PERCENT"", ""start"": 149, ""end"": 152, ""cms"": null}]"	10
1813	 ‘The only Olympic legacy I see is repression and war’ – a year in the life of Rio’s favelas Read more  The huge sprawling favela of Mare, close to the airport, was occupied by police and the military in the run-up to the World Cup.	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 11, ""end"": 18, ""cms"": null}, {""text"": ""a year"", ""type"": ""DATE"", ""start"": 57, ""end"": 63, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 79, ""end"": 82, ""cms"": null}, {""text"": ""Mare"", ""type"": ""GPE"", ""start"": 133, ""end"": 137, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 218, ""end"": 231, ""cms"": null}]"	10
1814	Once there, they stayed, resulting in an escalation of tensions and leading to innocent people being caught in the crossfire.	[]	10
1815	 One of those victims was Vitor Santiago, a 30-year-old shot in the back by police after his car was cleared at a checkpoint.	"[{""text"": ""One"", ""type"": ""CARDINAL"", ""start"": 1, ""end"": 4, ""cms"": null}, {""text"": ""Vitor Santiago"", ""type"": ""PERSON"", ""start"": 26, ""end"": 40, ""cms"": null}, {""text"": ""30-year-old"", ""type"": ""DATE"", ""start"": 44, ""end"": 55, ""cms"": null}]"	10
1816	“The police stopped the car, searched the car and found nothing wrong.	[]	10
1817	They decided to shoot at random.	[]	10
1818	I was shot in the back.	[]	10
1819	It went through my lungs, it reached my spine and I was a paraplegic.	[]	10
1820	I was shot again in the leg and I had to amputate my left leg because both injuries were caused by a very high calibre bullets.”  Me, my family, we are good people.	[]	10
1821	They entered our community and they were quite aggressive.	[]	10
1822	We had tanks and barricades and barbed wire.	[]	10
1823	It was like a war.	[]	10
1824	We were very much afraid and it affected the way I lived,” said Santiago, who spent 98 days in hospital and was given only a 7% chance of survival.	"[{""text"": ""Santiago"", ""type"": ""PERSON"", ""start"": 64, ""end"": 72, ""cms"": null}, {""text"": ""98 days"", ""type"": ""DATE"", ""start"": 84, ""end"": 91, ""cms"": null}, {""text"": ""7%"", ""type"": ""PERCENT"", ""start"": 125, ""end"": 127, ""cms"": null}]"	10
1825	 	[]	10
1826	“The police, the soldiers accepted the blame for what happened and we have to go after our rights.	[]	10
1827	The government and the state have given me nothing, not even a band aid.	[]	10
1828	My bed and my wheelchair were donated by the community.	[]	10
1829	The diapers I still use today were also a donation,” he said.	"[{""text"": ""today"", ""type"": ""DATE"", ""start"": 24, ""end"": 29, ""cms"": null}]"	10
1830	 Facebook Twitter Pinterest The Olympic Park is seen from a partially demolished house in the Vila Autodromo favela.	"[{""text"": ""The Olympic Park"", ""type"": ""FAC"", ""start"": 28, ""end"": 44, ""cms"": null}, {""text"": ""Vila Autodromo"", ""type"": ""FAC"", ""start"": 94, ""end"": 108, ""cms"": null}]"	10
1831	Photograph: Ricardo Moraes / Reuters/Reuters	"[{""text"": ""Ricardo Moraes"", ""type"": ""PERSON"", ""start"": 12, ""end"": 26, ""cms"": null}, {""text"": ""Reuters"", ""type"": ""ORG"", ""start"": 29, ""end"": 36, ""cms"": null}, {""text"": ""Reuters"", ""type"": ""ORG"", ""start"": 37, ""end"": 44, ""cms"": null}]"	10
1832	 “We are still fighting, we are not afraid.	[]	10
1833	The army and police are back at the entrance of my community.	[]	10
1834	We are not afraid of them.	[]	10
1835	I want to tell you what happened to me because what happened was during the World Cup and now we are hosting the Olympics.”	"[{""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 72, ""end"": 85, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 113, ""end"": 121, ""cms"": null}]"	10
1836	 While it is important not to simplify a complex issue, in broad terms critics argue that any progress made in seeking to break down barriers between police and communities has been set back by the overriding imperative to aggressively crack down before the World Cup and Olympics.	"[{""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 254, ""end"": 267, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 272, ""end"": 280, ""cms"": null}]"	10
1837	 “The sporting authorities did not learn from the Pan American Games or the World Cup and did not put in place any measures to stop this happening again in the run up to the Olympics,” said Neder.	"[{""text"": ""the Pan American Games"", ""type"": ""EVENT"", ""start"": 46, ""end"": 68, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 72, ""end"": 85, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 174, ""end"": 182, ""cms"": null}, {""text"": ""Neder"", ""type"": ""PERSON"", ""start"": 190, ""end"": 195, ""cms"": null}]"	10
1838	 “The candidacy documents of Rio 2016 had two important parts on public security.	"[{""text"": ""Rio 2016"", ""type"": ""EVENT"", ""start"": 29, ""end"": 37, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 42, ""end"": 45, ""cms"": null}]"	10
1839	One was their plans for the Games and the other was the legacy.	"[{""text"": ""One"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 28, ""end"": 33, ""cms"": null}]"	10
1840	We say they are failing on both.	[]	10
1841	The plans for the Games are causing human rights violations and there is no legacy.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 18, ""end"": 23, ""cms"": null}]"	10
1842	When Rio applied to be the host city, they promised a legacy of public security and a safe city for our residents.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 5, ""end"": 8, ""cms"": null}]"	10
1843	They have failed.	[]	10
1844	”Andrea Florence, a lawyer with the children’s rights organisation Terre des Hommes, highlighted the scale of evictions as a result of the wave of redevelopment related to the grand plan to use sporting events to reverse 30 years of decline in Rio’s infrastructure.	"[{""text"": ""Andrea Florence"", ""type"": ""PERSON"", ""start"": 1, ""end"": 16, ""cms"": null}, {""text"": ""Terre des Hommes"", ""type"": ""ORG"", ""start"": 67, ""end"": 83, ""cms"": null}, {""text"": ""30 years"", ""type"": ""DATE"", ""start"": 221, ""end"": 229, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 244, ""end"": 247, ""cms"": null}]"	10
1845	 “In Rio alone, more than 22,000 families have been removed since 2009, according to official statistics.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""more than 22,000"", ""type"": ""CARDINAL"", ""start"": 16, ""end"": 32, ""cms"": null}, {""text"": ""2009"", ""type"": ""DATE"", ""start"": 66, ""end"": 70, ""cms"": null}]"	10
1846	This was the biggest wave of removals Rio has ever seen.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 38, ""end"": 41, ""cms"": null}]"	10
1847	Our message is clear: the Olympic Games should never harm families or children,” she said.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 22, ""end"": 39, ""cms"": null}]"	10
1848	 	[]	10
1849	“Though the host city bears ultimate responsibility for human-rights violations, sports governing bodies such as the IOC are also obliged to respect human rights.”  The focus has been on the long, bitter battle over the fate of Vila Autódromo, a small community that sat cheek by jowl with the Olympic Park.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 117, ""end"": 120, ""cms"": null}, {""text"": ""Vila Aut\u00f3dromo"", ""type"": ""GPE"", ""start"": 228, ""end"": 242, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 290, ""end"": 306, ""cms"": null}]"	10
1850	The road that runs up to a new Marriott hotel and a vast car park is now called Rua Vila Autódromo.	"[{""text"": ""Marriott"", ""type"": ""ORG"", ""start"": 31, ""end"": 39, ""cms"": null}, {""text"": ""Rua Vila Aut\u00f3dromo"", ""type"": ""FAC"", ""start"": 80, ""end"": 98, ""cms"": null}]"	10
1851	 	[]	10
1852	“There were originally around 600 families but when Rio won the Olympics pressure from city hall to vacate the premises intensified,” Florence said.	"[{""text"": ""600"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 33, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 52, ""end"": 55, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 64, ""end"": 72, ""cms"": null}, {""text"": ""Florence"", ""type"": ""PERSON"", ""start"": 134, ""end"": 142, ""cms"": null}]"	10
1853	“That led to energy cuts, lack of clean water, rubble left lying around and police violence during forced evictions.	[]	10
1854	To put it bluntly, Vila Autódromo resembled a war zone.”	"[{""text"": ""Vila Aut\u00f3dromo"", ""type"": ""FAC"", ""start"": 19, ""end"": 33, ""cms"": null}]"	10
1855	 During a long and bitter battle most people left for new housing – with the mayor of Rio, Eduardo Paes, claiming the majority were happy to do so – but a rump of around 20 remained long enough to be granted permission to stay.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 86, ""end"": 89, ""cms"": null}, {""text"": ""Eduardo Paes"", ""type"": ""PERSON"", ""start"": 91, ""end"": 103, ""cms"": null}, {""text"": ""around 20"", ""type"": ""CARDINAL"", ""start"": 163, ""end"": 172, ""cms"": null}]"	10
1856	“Eduardo Paes decided things had to be done that way and we had to be relocated.	"[{""text"": ""Eduardo Paes"", ""type"": ""PERSON"", ""start"": 1, ""end"": 13, ""cms"": null}]"	10
1857	They came in with all the police and relocated us.	[]	10
1858	They came along and put all of our belongings in storage as if we were dogs,” saidNaomy Oliveira, who is now 14 and relocated along with her family.	"[{""text"": ""saidNaomy Oliveira"", ""type"": ""PERSON"", ""start"": 78, ""end"": 96, ""cms"": null}, {""text"": ""14"", ""type"": ""DATE"", ""start"": 109, ""end"": 111, ""cms"": null}]"	10
1859	 Facebook Twitter Pinterest How the Vila Autódromo looks now in its new guise at the Rio Olympic Park	"[{""text"": ""the Vila Aut\u00f3dromo"", ""type"": ""FAC"", ""start"": 32, ""end"": 50, ""cms"": null}, {""text"": ""the Rio Olympic Park"", ""type"": ""FAC"", ""start"": 81, ""end"": 101, ""cms"": null}]"	10
1860	Photograph: Wolfgang Rattay/Reuters  “Now I’m grown up and I have to know what life is about and not be manipulated by governments.	"[{""text"": ""Wolfgang Rattay"", ""type"": ""PERSON"", ""start"": 12, ""end"": 27, ""cms"": null}]"	10
1861	This was an experience for me to learn.	[]	10
1862	I am older now.”	[]	10
1863	 	[]	10
1864	Regeneration of this sprawling, beautiful, crumbling city is clearly long overdue.	[]	10
1865	Handled in the right way, major events could have even been part of the catalyst for it but the way in which it has been achieved has not benefited its poorest inhabitants.	[]	10
1866	 The battle over Rio’s legacy will be keenly fought.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 17, ""end"": 20, ""cms"": null}]"	10
1867	It’s thrusting, ambitious mayor will point to the swish new metro line – opened just before the Games as promised – and redevelopment of the old port area as evidence the Games have delivered.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 96, ""end"": 101, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 171, ""end"": 176, ""cms"": null}]"	10
1868	 Others see the privately financed schemes as evidence they are delivering for only a very small strata of society.	[]	10
1869	 	[]	10
1870	Despite its travails, the IOC has at least acknowledged it needs to engage with those pressing for change.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 26, ""end"": 29, ""cms"": null}]"	10
1871	However, the warm words of the IOC’s hitherto unimpressive Agenda 2020 reform programme need to be converted into contractual clauses in the 2024 host city contracts if they are to have any meaning.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 31, ""end"": 34, ""cms"": null}, {""text"": ""Agenda 2020"", ""type"": ""LAW"", ""start"": 59, ""end"": 70, ""cms"": null}, {""text"": ""2024"", ""type"": ""DATE"", ""start"": 141, ""end"": 145, ""cms"": null}]"	10
1872	 Sylvia Schenk of Transparency International said there were signs of progress but that the IOC’s woes had slowed things down.	"[{""text"": ""Sylvia Schenk"", ""type"": ""PERSON"", ""start"": 1, ""end"": 14, ""cms"": null}, {""text"": ""Transparency International"", ""type"": ""ORG"", ""start"": 18, ""end"": 44, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 92, ""end"": 95, ""cms"": null}]"	10
1873	 “In April this year we sent a letter to IOC president, Thomas Bach, asking the IOC to prevent from the very beginning of the bidding stage to prevent human-rights abuses, children’s rights abuses and corruption.	"[{""text"": ""April this year"", ""type"": ""DATE"", ""start"": 5, ""end"": 20, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 41, ""end"": 44, ""cms"": null}, {""text"": ""Thomas Bach"", ""type"": ""PERSON"", ""start"": 56, ""end"": 67, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 80, ""end"": 83, ""cms"": null}]"	10
1874	Our aim is to impact on the preparations for the Olympic Games in 2018, 2020 and 2022 but above all to impact on the awarding of future Games,” she said.	"[{""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 49, ""end"": 62, ""cms"": null}, {""text"": ""2018"", ""type"": ""DATE"", ""start"": 66, ""end"": 70, ""cms"": null}, {""text"": ""2020"", ""type"": ""DATE"", ""start"": 72, ""end"": 76, ""cms"": null}, {""text"": ""2022"", ""type"": ""DATE"", ""start"": 81, ""end"": 85, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 136, ""end"": 141, ""cms"": null}]"	10
1875	 “It is important to influence the host city contract – obligations are laid down.	[]	10
